SAT_band_1,SAT_band_2,SAT_band_3,SAT_band_4,sensor_id,UAV_band_1,UAV_band_2,UAV_band_3,UAV_band_4
1084.0,1116.0,1481.0,2752.0,0,2112.0,1589.0,5008.0,8781.0
0.09180250018835068,0.09042750298976898,0.0,0.33402249217033386,1,2112.0,1589.0,5008.0,8781.0
984.0,1062.0,1445.0,3053.0,0,2142.0,1656.0,5183.0,8921.0
0.09180250018835068,0.09042750298976898,0.0,0.33402249217033386,1,2142.0,1656.0,5183.0,8921.0
1098.0,1068.0,1445.0,3172.0,0,2242.0,1801.0,5390.0,8747.0
0.09180250018835068,0.09042750298976898,0.0,0.33402249217033386,1,2242.0,1801.0,5390.0,8747.0
1098.0,1068.0,1445.0,3172.0,0,2731.0,2780.0,5843.0,6054.0
0.09180250018835068,0.09042750298976898,0.0,0.33402249217033386,1,2731.0,2780.0,5843.0,6054.0
1024.0,1094.0,1684.0,2978.0,0,1922.0,1376.0,4662.0,5365.0
0.08872249722480774,0.08415749669075012,0.0,0.34139248728752136,1,1922.0,1376.0,4662.0,5365.0
1226.0,1174.0,1684.0,3112.0,0,2993.0,3187.0,5618.0,4808.0
0.08872249722480774,0.08415749669075012,0.0,0.34139248728752136,1,2993.0,3187.0,5618.0,4808.0
1726.0,1888.0,2223.0,2976.0,0,3973.0,4407.0,6102.0,4487.0
0.08872249722480774,0.08415749669075012,0.0,0.34139248728752136,1,3973.0,4407.0,6102.0,4487.0
1832.0,1970.0,2223.0,2790.0,0,5980.0,5673.0,6786.0,6608.0
0.10291250050067902,0.11311499774456024,0.0,0.3353149890899658,1,5980.0,5673.0,6786.0,6608.0
1858.0,1994.0,2330.0,2580.0,0,5077.0,5292.0,6390.0,6691.0
0.10291250050067902,0.11311499774456024,0.0,0.3353149890899658,1,5077.0,5292.0,6390.0,6691.0
1858.0,1994.0,2330.0,2580.0,0,4896.0,5470.0,6430.0,5550.0
0.10291250050067902,0.11311499774456024,0.0,0.3353149890899658,1,4896.0,5470.0,6430.0,5550.0
2098.0,2420.0,2330.0,2967.0,0,4106.0,4783.0,5680.0,4784.0
0.11800999939441681,0.12329000234603882,0.0,0.34953251481056213,1,4106.0,4783.0,5680.0,4784.0
2082.0,2316.0,2643.0,2969.0,0,3892.0,4240.0,5179.0,4654.0
0.11800999939441681,0.12329000234603882,0.0,0.34953251481056213,1,3892.0,4240.0,5179.0,4654.0
2204.0,2504.0,2643.0,3009.0,0,5082.0,5327.0,6371.0,5559.0
